Instance;Repetition;Algorithm;Fitness;Time
"N-be75eec_150";12;"CH_VALENTINO";3387270
"N-be75eec_150";14;"CH_VALENTINO";3399793
"N-be75eec_150";3;"CH_VALENTINO";3390576
"N-be75eec_150";10;"CH_VALENTINO";3395385
"N-be75eec_150";15;"CH_VALENTINO";3397548
"N-be75eec_150";8;"CH_VALENTINO";3394832
"N-be75eec_150";1;"CH_VALENTINO";3401562
"N-be75eec_150";2;"CH_VALENTINO";3403345
"N-be75eec_150";4;"CH_VALENTINO";3408203
"N-be75eec_150";17;"CH_VALENTINO";3403362
"N-be75eec_150";6;"CH_VALENTINO";3402016
"N-be75eec_150";11;"CH_VALENTINO";3403464
"N-be75eec_150";9;"CH_VALENTINO";3405754
"N-be75eec_150";18;"CH_VALENTINO";3397691
"N-be75eec_150";16;"CH_VALENTINO";3372918
"N-be75eec_150";19;"CH_VALENTINO";3400585
"N-be75eec_150";20;"CH_VALENTINO";3413019
"N-be75np_150";4;"CH_VALENTINO";6915893
"N-be75np_150";6;"CH_VALENTINO";6951004
"N-be75np_150";3;"CH_VALENTINO";6918666
"N-be75np_150";7;"CH_VALENTINO";6892467
"N-be75np_150";5;"CH_VALENTINO";6943055
"N-be75np_150";2;"CH_VALENTINO";6959354
"N-be75np_150";14;"CH_VALENTINO";6936994
"N-be75np_150";1;"CH_VALENTINO";6849055
"N-be75np_150";19;"CH_VALENTINO";6973274
"N-be75np_150";10;"CH_VALENTINO";6881598
"N-be75np_150";12;"CH_VALENTINO";6933820
"N-be75np_150";17;"CH_VALENTINO";6966550
"N-be75np_150";11;"CH_VALENTINO";6863733
"N-be75np_150";9;"CH_VALENTINO";6932209
"N-be75np_150";8;"CH_VALENTINO";6898080
"N-be75np_150";20;"CH_VALENTINO";6925481
"N-be75np_150";13;"CH_VALENTINO";6923844
"N-be75np_150";16;"CH_VALENTINO";6933820
"N-be75oi_150";7;"CH_VALENTINO";2225067
"N-be75oi_150";14;"CH_VALENTINO";2225067
"N-be75oi_150";19;"CH_VALENTINO";2208110
"N-be75oi_150";13;"CH_VALENTINO";2224573
"N-be75oi_150";8;"CH_VALENTINO";2223200
"N-be75oi_150";9;"CH_VALENTINO";2225054
"N-be75oi_150";12;"CH_VALENTINO";2224456
"N-be75oi_150";11;"CH_VALENTINO";2223154
"N-be75oi_150";2;"CH_VALENTINO";2226859
"N-be75oi_150";3;"CH_VALENTINO";2221211
"N-be75oi_150";1;"CH_VALENTINO";2222144
"N-be75tot_150";11;"CH_VALENTINO";11926970
"N-be75tot_150";2;"CH_VALENTINO";11893744
"N-be75oi_150";5;"CH_VALENTINO";2215955
"N-be75tot_150";7;"CH_VALENTINO";11955061
"N-be75tot_150";4;"CH_VALENTINO";11942965
"N-be75tot_150";6;"CH_VALENTINO";11934575
"N-be75tot_150";8;"CH_VALENTINO";11908536
"N-be75tot_150";9;"CH_VALENTINO";11881178
"N-be75oi_150";6;"CH_VALENTINO";2224666
"N-be75tot_150";3;"CH_VALENTINO";11854655
"N-be75eec_250";2;"CH_VALENTINO";8549008
"N-be75eec_250";3;"CH_VALENTINO";8622277
"N-be75oi_150";4;"CH_VALENTINO";2219981
"N-be75tot_150";13;"CH_VALENTINO";11942908
"N-be75eec_250";5;"CH_VALENTINO";8505550
"N-be75tot_150";15;"CH_VALENTINO";11919725
"N-be75tot_150";10;"CH_VALENTINO";11924906
"N-be75tot_150";5;"CH_VALENTINO";11842007
"N-be75np_150";18;"CH_VALENTINO";6880825
"N-be75np_150";15;"CH_VALENTINO";6880705
"N-be75eec_250";1;"CH_VALENTINO";8587904
"N-be75eec_250";7;"CH_VALENTINO";8590103
"N-be75eec_250";11;"CH_VALENTINO";8602308
"N-be75oi_150";15;"CH_VALENTINO";2213498
"N-be75eec_250";4;"CH_VALENTINO";8582950
"N-be75oi_150";17;"CH_VALENTINO";2222982
"N-be75oi_150";18;"CH_VALENTINO";2225067
"N-be75oi_150";10;"CH_VALENTINO";2225067
"N-stabu1_150";1;"CH_VALENTINO";2763955
"N-be75oi_150";20;"CH_VALENTINO";2221020
"N-be75oi_150";16;"CH_VALENTINO";2205724
"N-be75eec_250";9;"CH_VALENTINO";8531204
"N-stabu1_150";11;"CH_VALENTINO";2755939
"N-be75eec_250";12;"CH_VALENTINO";8605966
"N-stabu1_150";8;"CH_VALENTINO";2755939
"N-be75eec_250";8;"CH_VALENTINO";8548834
"N-stabu1_150";6;"CH_VALENTINO";2751502
"N-be75eec_250";15;"CH_VALENTINO";8617477
"N-stabu1_150";10;"CH_VALENTINO";2731416
"N-be75eec_250";14;"CH_VALENTINO";8594565
"N-be75eec_250";10;"CH_VALENTINO";8610279
"N-be75eec_250";18;"CH_VALENTINO";8633122
"N-be75eec_250";6;"CH_VALENTINO";8586039
"N-be75eec_250";19;"CH_VALENTINO";8608081
"N-be75eec_250";16;"CH_VALENTINO";8627888
"N-be75eec_250";13;"CH_VALENTINO";8625424
"N-be75eec_250";17;"CH_VALENTINO";8603453
"N-be75np_250";3;"CH_VALENTINO";17126597
"N-be75eec_250";20;"CH_VALENTINO";8647548
"N-be75np_250";5;"CH_VALENTINO";17151085
"N-stabu1_150";15;"CH_VALENTINO";2754686
"N-stabu1_150";14;"CH_VALENTINO";2746587
"N-be75tot_150";17;"CH_VALENTINO";11883445
"N-be75tot_150";1;"CH_VALENTINO";11900048
"N-be75np_250";6;"CH_VALENTINO";17107370
"N-be75np_250";2;"CH_VALENTINO";17138545
"N-be75tot_150";12;"CH_VALENTINO";11913696
"N-be75np_250";1;"CH_VALENTINO";17110477
"N-be75tot_150";14;"CH_VALENTINO";11922996
"N-be75tot_150";18;"CH_VALENTINO";11991265
"N-be75np_250";4;"CH_VALENTINO";17033816
"N-be75np_250";8;"CH_VALENTINO";17147940
"N-be75tot_150";19;"CH_VALENTINO";11819785
"N-be75np_250";12;"CH_VALENTINO";17131308
"N-be75np_250";16;"CH_VALENTINO";17090563
"N-be75np_250";14;"CH_VALENTINO";17116548
"N-be75tot_150";20;"CH_VALENTINO";11939365
"N-stabu2_150";3;"CH_VALENTINO";4167404
"N-be75oi_250";7;"CH_VALENTINO";5805003
"N-be75oi_250";5;"CH_VALENTINO";5814113
"N-stabu2_150";5;"CH_VALENTINO";4168389
"N-be75np_250";19;"CH_VALENTINO";16988653
"N-be75oi_250";11;"CH_VALENTINO";5836983
"N-be75np_250";18;"CH_VALENTINO";17137121
"N-be75oi_250";1;"CH_VALENTINO";5821731
"N-be75oi_250";13;"CH_VALENTINO";5822619
"N-be75oi_250";19;"CH_VALENTINO";5822640
"N-stabu2_150";18;"CH_VALENTINO";4102327
"N-stabu2_150";9;"CH_VALENTINO";4146718
"N-stabu2_150";19;"CH_VALENTINO";4141996
"N-be75np_250";15;"CH_VALENTINO";17108941
"N-be75oi_250";9;"CH_VALENTINO";5821229
"N-stabu2_150";14;"CH_VALENTINO";4172046
"N-be75np_250";9;"CH_VALENTINO";17113910
"N-stabu2_150";6;"CH_VALENTINO";4165961
"N-be75oi_250";4;"CH_VALENTINO";5826654
"N-be75oi_250";12;"CH_VALENTINO";5835460
"N-stabu2_150";10;"CH_VALENTINO";4166613
"N-be75oi_250";10;"CH_VALENTINO";5826690
"N-be75oi_250";3;"CH_VALENTINO";5789513
"N-stabu2_150";20;"CH_VALENTINO";4187209
"N-be75tot_150";16;"CH_VALENTINO";11944606
"N-be75oi_250";16;"CH_VALENTINO";5812027
"N-stabu2_150";13;"CH_VALENTINO";4181273
"N-stabu2_150";12;"CH_VALENTINO";4184029
"N-be75oi_250";18;"CH_VALENTINO";5826457
"N-be75np_250";17;"CH_VALENTINO";17137206
"N-be75oi_250";14;"CH_VALENTINO";5829959
"N-stabu2_150";15;"CH_VALENTINO";4156776
"N-be75tot_250";13;"CH_VALENTINO";29693468
"N-stabu2_150";11;"CH_VALENTINO";4172046
"N-be75np_250";11;"CH_VALENTINO";17065359
"N-be75tot_250";12;"CH_VALENTINO";29528221
"N-be75np_250";10;"CH_VALENTINO";17082795
"N-be75np_250";13;"CH_VALENTINO";17063967
"N-stabu1_150";2;"CH_VALENTINO";2756668
"N-stabu1_150";4;"CH_VALENTINO";2752710
"N-be75tot_250";17;"CH_VALENTINO";29678515
"N-be75tot_250";16;"CH_VALENTINO";29488536
"N-stabu1_150";3;"CH_VALENTINO";2727947
"N-be75np_250";7;"CH_VALENTINO";16952539
"N-be75np_250";20;"CH_VALENTINO";17032335
"N-stabu1_150";12;"CH_VALENTINO";2767500
"N-stabu3_150";2;"CH_VALENTINO";4300112
"N-stabu1_150";9;"CH_VALENTINO";2755605
"N-be75tot_250";15;"CH_VALENTINO";29851425
"N-stabu3_150";1;"CH_VALENTINO";4303062
"N-stabu1_150";7;"CH_VALENTINO";2746704
"N-be75tot_250";18;"CH_VALENTINO";29693430
"N-stabu1_150";5;"CH_VALENTINO";2747169
"N-stabu1_150";13;"CH_VALENTINO";2755553
"N-stabu3_150";3;"CH_VALENTINO";4284772
"N-stabu1_150";18;"CH_VALENTINO";2712599
"N-be75tot_250";20;"CH_VALENTINO";29750450
"N-stabu1_150";17;"CH_VALENTINO";2751455
"N-stabu3_150";14;"CH_VALENTINO";4322579
"N-stabu3_150";4;"CH_VALENTINO";4310045
"N-be75oi_250";2;"CH_VALENTINO";5815445
"N-stabu3_150";5;"CH_VALENTINO";4311845
"N-be75oi_250";8;"CH_VALENTINO";5835179
"N-stabu3_150";9;"CH_VALENTINO";4308880
"N-be75tot_250";19;"CH_VALENTINO";29899490
"N-stabu3_150";8;"CH_VALENTINO";4312774
"N-stabu3_150";13;"CH_VALENTINO";4299993
"N-stabu3_150";10;"CH_VALENTINO";4251792
"N-stabu3_150";15;"CH_VALENTINO";4303659
"N-be75oi_250";15;"CH_VALENTINO";5818246
"N-be75oi_250";6;"CH_VALENTINO";5826118
"N-stabu3_150";17;"CH_VALENTINO";4293779
"N-stabu1_250";16;"CH_VALENTINO";7431383
"N-be75oi_250";17;"CH_VALENTINO";5831580
"N-stabu1_250";2;"CH_VALENTINO";7445305
"N-stabu1_150";19;"CH_VALENTINO";2758434
"N-stabu1_250";14;"CH_VALENTINO";7466549
"N-be75tot_250";6;"CH_VALENTINO";29787083
"N-stabu1_150";20;"CH_VALENTINO";2767728
"N-be75tot_250";3;"CH_VALENTINO";29737249
"N-stabu2_150";1;"CH_VALENTINO";4165833
"N-stabu1_250";20;"CH_VALENTINO";7482516
"N-be75tot_250";2;"CH_VALENTINO";29783550
"N-be75tot_250";1;"CH_VALENTINO";29716911
"N-stabu1_150";16;"CH_VALENTINO";2734823
"N-be75tot_250";4;"CH_VALENTINO";29741776
"N-stabu2_150";4;"CH_VALENTINO";4163887
"N-t59b11xx_150";2;"CH_VALENTINO";3124810
"N-be75oi_250";20;"CH_VALENTINO";5827902
"N-t59b11xx_150";4;"CH_VALENTINO";3128755
"N-stabu2_150";8;"CH_VALENTINO";4172046
"N-t59b11xx_150";5;"CH_VALENTINO";3140760
"N-t59b11xx_150";6;"CH_VALENTINO";3119685
"N-be75tot_250";5;"CH_VALENTINO";29817352
"N-stabu2_150";7;"CH_VALENTINO";4134764
"N-be75tot_250";8;"CH_VALENTINO";29756615
"N-stabu2_250";5;"CH_VALENTINO";11026309
"N-stabu2_250";3;"CH_VALENTINO";11015565
"N-stabu2_250";9;"CH_VALENTINO";11040170
"N-t59b11xx_150";3;"CH_VALENTINO";3124280
"N-stabu2_150";2;"CH_VALENTINO";4167494
"N-t59b11xx_150";10;"CH_VALENTINO";3104355
"N-stabu2_250";6;"CH_VALENTINO";11047729
"N-be75tot_250";10;"CH_VALENTINO";29730928
"N-be75tot_250";7;"CH_VALENTINO";29631924
"N-be75tot_250";9;"CH_VALENTINO";29773911
"N-t59b11xx_150";15;"CH_VALENTINO";3132255
"N-stabu2_250";8;"CH_VALENTINO";11044159
"N-stabu2_150";16;"CH_VALENTINO";4179803
"N-stabu2_250";2;"CH_VALENTINO";11062314
"N-t59b11xx_150";14;"CH_VALENTINO";3132795
"N-stabu2_250";7;"CH_VALENTINO";10966799
"N-stabu2_250";1;"CH_VALENTINO";11100015
"N-t59b11xx_150";16;"CH_VALENTINO";3112130
"N-be75tot_250";14;"CH_VALENTINO";29794189
"N-stabu2_150";17;"CH_VALENTINO";4162620
"N-be75tot_250";11;"CH_VALENTINO";29788964
"N-stabu2_250";11;"CH_VALENTINO";11003188
"N-stabu2_250";18;"CH_VALENTINO";11063301
"N-stabu1_250";17;"CH_VALENTINO";7442831
"N-stabu1_250";7;"CH_VALENTINO";7464229
"N-stabu3_150";6;"CH_VALENTINO";4313690
"N-stabu3_150";12;"CH_VALENTINO";4316406
"N-stabu3_150";11;"CH_VALENTINO";4315367
